lganame,statename,num_health_facilities,longitude,population,lgaarea,popdensity,Facilities_per_10k_people,water_per_lga,NEAR_DIST_Health,NEAR_DIST_Water,Case,Year
Shelleng,Adamawa,59,11.99085,248189.2092,1380.811523,179.7415466,2.3772185,2,2567.8877641329245,979.6259044523309,0.0,2024.0
Shelleng,Adamawa,59,11.99085,248189.2092,1380.811523,179.7415466,2.3772185,2,2567.8877641329245,979.6259044523309,0.0,2023.0
Shelleng,Adamawa,59,11.99085,248189.2092,1380.811523,179.7415466,2.3772185,2,2567.8877641329245,979.6259044523309,0.0,2022.0
Shelleng,Adamawa,59,11.99085,248189.2092,1380.811523,179.7415466,2.3772185,2,2567.8877641329245,979.6259044523309,0.0,2021.0
Okitipupa,Ondo,61,4.790268,368983.5047,800.2355957,461.0935974,1.6531904,0,3716.62871126852,8496.347965640254,0.0,2025.0
Okitipupa,Ondo,61,4.790268,368983.5047,800.2355957,461.0935974,1.6531904,0,3716.62871126852,8496.347965640254,11.0,2024.0
Okitipupa,Ondo,61,4.790268,368983.5047,800.2355957,461.0935974,1.6531904,0,3716.62871126852,8496.347965640254,0.0,2024.0
Okitipupa,Ondo,61,4.790268,368983.5047,800.2355957,461.0935974,1.6531904,0,3716.62871126852,8496.347965640254,0.0,2022.0
Okitipupa,Ondo,61,4.790268,368983.5047,800.2355957,461.0935974,1.6531904,0,3716.62871126852,8496.347965640254,0.0,2021.0
Bayo,Borno,36,11.695865,234872.0945,1046.807861,224.3698273,1.5327492,1,1573.7565253125256,64.80887511002355,0.0,2025.0
Bayo,Borno,36,11.695865,234872.0945,1046.807861,224.3698273,1.5327492,1,1573.7565253125256,64.80887511002355,0.0,2024.0
Bayo,Borno,36,11.695865,234872.0945,1046.807861,224.3698273,1.5327492,1,1573.7565253125256,64.80887511002355,0.0,2023.0
Bayo,Borno,36,11.695865,234872.0945,1046.807861,224.3698273,1.5327492,1,1573.7565253125256,64.80887511002355,527.0,2022.0
Bayo,Borno,36,11.695865,234872.0945,1046.807861,224.3698273,1.5327492,1,1573.7565253125256,64.80887511002355,0.0,2022.0
Ikot Abasi,Akwa Ibom,36,7.627846667,133576.7497,279.0030823,478.7644348,2.6950798,5,2348.918666774004,293.5734922995824,0.0,2025.0
Ikot Abasi,Akwa Ibom,36,7.627846667,133576.7497,279.0030823,478.7644348,2.6950798,5,2348.918666774004,293.5734922995824,0.0,2024.0
Ikot Abasi,Akwa Ibom,36,7.627846667,133576.7497,279.0030823,478.7644348,2.6950798,5,2348.918666774004,293.5734922995824,0.0,2023.0
Ikot Abasi,Akwa Ibom,36,7.627846667,133576.7497,279.0030823,478.7644348,2.6950798,5,2348.918666774004,293.5734922995824,0.0,2022.0
Ikot Abasi,Akwa Ibom,36,7.627846667,133576.7497,279.0030823,478.7644348,2.6950798,5,2348.918666774004,293.5734922995824,0.0,2021.0
Maiduguri,Borno,73,13.12194,1103203.631,105.4944305,10457.45898,0.6617092,11,301.6088936915288,1442.1829609414945,0.0,2025.0
Maiduguri,Borno,73,13.12194,1103203.631,105.4944305,10457.45898,0.6617092,11,301.6088936915288,1442.1829609414945,0.0,2023.0
Maiduguri,Borno,73,13.12194,1103203.631,105.4944305,10457.45898,0.6617092,11,301.6088936915288,1442.1829609414945,844.0,2022.0
Maiduguri,Borno,73,13.12194,1103203.631,105.4944305,10457.45898,0.6617092,11,301.6088936915288,1442.1829609414945,29.0,2022.0
Maiduguri,Borno,73,13.12194,1103203.631,105.4944305,10457.45898,0.6617092,11,301.6088936915288,1442.1829609414945,0.0,2022.0
Maiduguri,Borno,73,13.12194,1103203.631,105.4944305,10457.45898,0.6617092,11,301.6088936915288,1442.1829609414945,1658.0,2021.0
Gujba,Yobe,24,12.0045166,265787.5385,3342.63501,79.5143738,0.9029769,1,12701.550297011125,13331.552724339763,0.0,2025.0
Gujba,Yobe,24,12.0045166,265787.5385,3342.63501,79.5143738,0.9029769,1,12701.550297011125,13331.552724339763,0.0,2024.0
Gujba,Yobe,24,12.0045166,265787.5385,3342.63501,79.5143738,0.9029769,1,12701.550297011125,13331.552724339763,0.0,2023.0
Gujba,Yobe,24,12.0045166,265787.5385,3342.63501,79.5143738,0.9029769,1,12701.550297011125,13331.552724339763,408.0,2022.0
Gujba,Yobe,24,12.0045166,265787.5385,3342.63501,79.5143738,0.9029769,1,12701.550297011125,13331.552724339763,0.0,2022.0
Esan North-East,Edo,36,6.3188303286,369234.6845,345.2844238,1069.363892,0.9749897,0,913.5699281606594,7805.803647777296,0.0,2025.0
Esan North-East,Edo,36,6.3188303286,369234.6845,345.2844238,1069.363892,0.9749897,0,913.5699281606594,7805.803647777296,0.0,2024.0
Esan North-East,Edo,36,6.3188303286,369234.6845,345.2844238,1069.363892,0.9749897,0,913.5699281606594,7805.803647777296,0.0,2023.0
Esan North-East,Edo,36,6.3188303286,369234.6845,345.2844238,1069.363892,0.9749897,0,913.5699281606594,7805.803647777296,0.0,2022.0
Esan North-East,Edo,36,6.3188303286,369234.6845,345.2844238,1069.363892,0.9749897,0,913.5699281606594,7805.803647777296,0.0,2021.0
Tafawa-Balewa,Bauchi,85,9.15765699,336340.6157,2450.826172,137.235611,2.5272,13,4114.1408446294845,5033.423047412348,0.0,2025.0
Tafawa-Balewa,Bauchi,85,9.15765699,336340.6157,2450.826172,137.235611,2.5272,13,4114.1408446294845,5033.423047412348,0.0,2023.0
Tafawa-Balewa,Bauchi,85,9.15765699,336340.6157,2450.826172,137.235611,2.5272,13,4114.1408446294845,5033.423047412348,0.0,2022.0
Tafawa-Balewa,Bauchi,85,9.15765699,336340.6157,2450.826172,137.235611,2.5272,13,4114.1408446294845,5033.423047412348,0.0,2021.0
Tafawa-Balewa,Bauchi,85,9.15765699,336340.6157,2450.826172,137.235611,2.5272,13,4114.1408446294845,5033.423047412348,1107.0,2021.0
Nangere,Yobe,59,11.07471333,263767.5073,1146.81189,230.0006714,2.2368183,136,2636.381624193727,581.0561242822449,0.0,2025.0
Nangere,Yobe,59,11.07471333,263767.5073,1146.81189,230.0006714,2.2368183,136,2636.381624193727,581.0561242822449,0.0,2024.0
Nangere,Yobe,59,11.07471333,263767.5073,1146.81189,230.0006714,2.2368183,136,2636.381624193727,581.0561242822449,0.0,2023.0
Nangere,Yobe,59,11.07471333,263767.5073,1146.81189,230.0006714,2.2368183,136,2636.381624193727,581.0561242822449,0.0,2022.0
Nangere,Yobe,59,11.07471333,263767.5073,1146.81189,230.0006714,2.2368183,136,2636.381624193727,581.0561242822449,0.0,2021.0
Ika,Akwa Ibom,23,7.51898,63587.92733,111.4317627,570.6445312,3.6170387,0,452.91194931461246,7964.4861485062365,0.0,2025.0
Ika,Akwa Ibom,23,7.51898,63587.92733,111.4317627,570.6445312,3.6170387,0,452.91194931461246,7964.4861485062365,0.0,2024.0
Ika,Akwa Ibom,23,7.51898,63587.92733,111.4317627,570.6445312,3.6170387,0,452.91194931461246,7964.4861485062365,0.0,2023.0
Ika,Akwa Ibom,23,7.51898,63587.92733,111.4317627,570.6445312,3.6170387,0,452.91194931461246,7964.4861485062365,0.0,2022.0
Ika,Akwa Ibom,23,7.51898,63587.92733,111.4317627,570.6445312,3.6170387,0,452.91194931461246,7964.4861485062365,0.0,2021.0
Dambam,Bauchi,48,10.69820206,232821.8427,1177.252441,197.7671356,2.0616622,1,1222.9337280091404,17796.776704377295,0.0,2025.0
Dambam,Bauchi,48,10.69820206,232821.8427,1177.252441,197.7671356,2.0616622,1,1222.9337280091404,17796.776704377295,0.0,2024.0
Dambam,Bauchi,48,10.69820206,232821.8427,1177.252441,197.7671356,2.0616622,1,1222.9337280091404,17796.776704377295,0.0,2023.0
Dambam,Bauchi,48,10.69820206,232821.8427,1177.252441,197.7671356,2.0616622,1,1222.9337280091404,17796.776704377295,0.0,2022.0
Dambam,Bauchi,48,10.69820206,232821.8427,1177.252441,197.7671356,2.0616622,1,1222.9337280091404,17796.776704377295,0.0,2021.0
Ganjuwa,Bauchi,100,9.846488,768482.7817,5439.532227,141.277359,1.3012654,4,6562.637442938358,1097.0567639986448,0.0,2025.0
Ganjuwa,Bauchi,100,9.846488,768482.7817,5439.532227,141.277359,1.3012654,4,6562.637442938358,1097.0567639986448,0.0,2023.0
Ganjuwa,Bauchi,100,9.846488,768482.7817,5439.532227,141.277359,1.3012654,4,6562.637442938358,1097.0567639986448,0.0,2022.0
Ganjuwa,Bauchi,100,9.846488,768482.7817,5439.532227,141.277359,1.3012654,4,6562.637442938358,1097.0567639986448,0.0,2021.0
Ganjuwa,Bauchi,100,9.846488,768482.7817,5439.532227,141.277359,1.3012654,4,6562.637442938358,1097.0567639986448,1311.0,2021.0
Nganzai,Borno,11,13.2141899996,86859.12114,2118.484863,41.0005875,1.2664186,36,2453.620530269905,6405.871835252898,0.0,2025.0
Nganzai,Borno,11,13.2141899996,86859.12114,2118.484863,41.0005875,1.2664186,36,2453.620530269905,6405.871835252898,0.0,2024.0
Nganzai,Borno,11,13.2141899996,86859.12114,2118.484863,41.0005875,1.2664186,36,2453.620530269905,6405.871835252898,0.0,2023.0
Nganzai,Borno,11,13.2141899996,86859.12114,2118.484863,41.0005875,1.2664186,36,2453.620530269905,6405.871835252898,0.0,2022.0
Nganzai,Borno,11,13.2141899996,86859.12114,2118.484863,41.0005875,1.2664186,36,2453.620530269905,6405.871835252898,0.0,2021.0
Ahoada West,Rivers,26,6.469909668,158939.7955,434.7330933,365.6031799,1.6358396,63,2177.9216058424695,2389.1458890831464,0.0,2025.0
Ahoada West,Rivers,26,6.469909668,158939.7955,434.7330933,365.6031799,1.6358396,63,2177.9216058424695,2389.1458890831464,0.0,2024.0
Ahoada West,Rivers,26,6.469909668,158939.7955,434.7330933,365.6031799,1.6358396,63,2177.9216058424695,2389.1458890831464,0.0,2023.0
Ahoada West,Rivers,26,6.469909668,158939.7955,434.7330933,365.6031799,1.6358396,63,2177.9216058424695,2389.1458890831464,0.0,2022.0
Ahoada West,Rivers,26,6.469909668,158939.7955,434.7330933,365.6031799,1.6358396,63,2177.9216058424695,2389.1458890831464,0.0,2021.0
Song,Adamawa,86,12.6109314,381421.7986,4202.068848,90.7700043,2.2547216,0,221.22292040854467,946.0670756009484,0.0,2025.0
Song,Adamawa,86,12.6109314,381421.7986,4202.068848,90.7700043,2.2547216,0,221.22292040854467,946.0670756009484,0.0,2024.0
Song,Adamawa,86,12.6109314,381421.7986,4202.068848,90.7700043,2.2547216,0,221.22292040854467,946.0670756009484,0.0,2023.0
Song,Adamawa,86,12.6109314,381421.7986,4202.068848,90.7700043,2.2547216,0,221.22292040854467,946.0670756009484,0.0,2022.0
Song,Adamawa,86,12.6109314,381421.7986,4202.068848,90.7700043,2.2547216,0,221.22292040854467,946.0670756009484,0.0,2021.0
Oshimili North,Delta,30,6.653503418,342861.0443,509.0479736,673.5338745,0.87499,29,1609.166963917106,5698.610097360573,0.0,2025.0
Oshimili North,Delta,30,6.653503418,342861.0443,509.0479736,673.5338745,0.87499,29,1609.166963917106,5698.610097360573,0.0,2024.0
Oshimili North,Delta,30,6.653503418,342861.0443,509.0479736,673.5338745,0.87499,29,1609.166963917106,5698.610097360573,0.0,2023.0
Oshimili North,Delta,30,6.653503418,342861.0443,509.0479736,673.5338745,0.87499,29,1609.166963917106,5698.610097360573,0.0,2022.0
Oshimili North,Delta,30,6.653503418,342861.0443,509.0479736,673.5338745,0.87499,29,1609.166963917106,5698.610097360573,0.0,2021.0
Gokana,Rivers,28,7.305435,186565.6011,132.030304,1413.051392,1.5008125,132,240.734253562923,1472.5606529472177,0.0,2025.0
Gokana,Rivers,28,7.305435,186565.6011,132.030304,1413.051392,1.5008125,132,240.734253562923,1472.5606529472177,0.0,2024.0
Gokana,Rivers,28,7.305435,186565.6011,132.030304,1413.051392,1.5008125,132,240.734253562923,1472.5606529472177,0.0,2023.0
Gokana,Rivers,28,7.305435,186565.6011,132.030304,1413.051392,1.5008125,132,240.734253562923,1472.5606529472177,0.0,2022.0
Gokana,Rivers,28,7.305435,186565.6011,132.030304,1413.051392,1.5008125,132,240.734253562923,1472.5606529472177,0.0,2021.0
Bukkuyum,Zamfara,45,5.346546667,181390.7023,3752.098389,48.3438034,2.4808328,58,8090.136890201459,7954.433086896488,0.0,2025.0
Bukkuyum,Zamfara,45,5.346546667,181390.7023,3752.098389,48.3438034,2.4808328,58,8090.136890201459,7954.433086896488,0.0,2024.0
Bukkuyum,Zamfara,45,5.346546667,181390.7023,3752.098389,48.3438034,2.4808328,58,8090.136890201459,7954.433086896488,0.0,2023.0
Bukkuyum,Zamfara,45,5.346546667,181390.7023,3752.098389,48.3438034,2.4808328,58,8090.136890201459,7954.433086896488,7.0,2022.0
Bukkuyum,Zamfara,45,5.346546667,181390.7023,3752.098389,48.3438034,2.4808328,58,8090.136890201459,7954.433086896488,0.0,2022.0
Damaturu,Yobe,34,11.96630859,421155.3635,2377.500244,177.1420898,0.807303,95,6504.150803827882,10362.774516680163,0.0,2025.0
Damaturu,Yobe,34,11.96630859,421155.3635,2377.500244,177.1420898,0.807303,95,6504.150803827882,10362.774516680163,0.0,2023.0
Damaturu,Yobe,34,11.96630859,421155.3635,2377.500244,177.1420898,0.807303,95,6504.150803827882,10362.774516680163,0.0,2022.0
Damaturu,Yobe,34,11.96630859,421155.3635,2377.500244,177.1420898,0.807303,95,6504.150803827882,10362.774516680163,0.0,2021.0
Damaturu,Yobe,34,11.96630859,421155.3635,2377.500244,177.1420898,0.807303,95,6504.150803827882,10362.774516680163,896.0,2021.0
Damaturu,Yobe,34,11.96630859,421155.3635,2377.500244,177.1420898,0.807303,95,6504.150803827882,10362.774516680163,800.0,2021.0
Geidam,Yobe,37,11.8018317,292653.597,3926.277344,74.5371704,1.2642933,220,10437.84519252979,21427.56806167454,0.0,2025.0
Geidam,Yobe,37,11.8018317,292653.597,3926.277344,74.5371704,1.2642933,220,10437.84519252979,21427.56806167454,0.0,2024.0
Geidam,Yobe,37,11.8018317,292653.597,3926.277344,74.5371704,1.2642933,220,10437.84519252979,21427.56806167454,0.0,2023.0
Geidam,Yobe,37,11.8018317,292653.597,3926.277344,74.5371704,1.2642933,220,10437.84519252979,21427.56806167454,0.0,2022.0
Geidam,Yobe,37,11.8018317,292653.597,3926.277344,74.5371704,1.2642933,220,10437.84519252979,21427.56806167454,0.0,2021.0
Tarmuwa,Yobe,23,11.81970215,147478.1343,3983.69458,37.020443,1.5595533,176,7764.819693410077,28861.180959784248,0.0,2025.0
Tarmuwa,Yobe,23,11.81970215,147478.1343,3983.69458,37.020443,1.5595533,176,7764.819693410077,28861.180959784248,0.0,2024.0
Tarmuwa,Yobe,23,11.81970215,147478.1343,3983.69458,37.020443,1.5595533,176,7764.819693410077,28861.180959784248,0.0,2023.0
Tarmuwa,Yobe,23,11.81970215,147478.1343,3983.69458,37.020443,1.5595533,176,7764.819693410077,28861.180959784248,0.0,2022.0
Tarmuwa,Yobe,23,11.81970215,147478.1343,3983.69458,37.020443,1.5595533,176,7764.819693410077,28861.180959784248,0.0,2021.0
Madagali,Adamawa,55,13.4384,245470.8309,957.4396362,256.3825684,2.240592,2,4547.333798738665,2375.046499378923,0.0,2025.0
Madagali,Adamawa,55,13.4384,245470.8309,957.4396362,256.3825684,2.240592,2,4547.333798738665,2375.046499378923,0.0,2024.0
Madagali,Adamawa,55,13.4384,245470.8309,957.4396362,256.3825684,2.240592,2,4547.333798738665,2375.046499378923,0.0,2023.0
Madagali,Adamawa,55,13.4384,245470.8309,957.4396362,256.3825684,2.240592,2,4547.333798738665,2375.046499378923,0.0,2022.0
Madagali,Adamawa,55,13.4384,245470.8309,957.4396362,256.3825684,2.240592,2,4547.333798738665,2375.046499378923,0.0,2021.0
Michika,Adamawa,94,13.42307,262407.8205,822.2540283,319.1322937,3.5822103,4,1439.1680478608512,1098.4107929349534,0.0,2025.0
Michika,Adamawa,94,13.42307,262407.8205,822.2540283,319.1322937,3.5822103,4,1439.1680478608512,1098.4107929349534,0.0,2024.0
Michika,Adamawa,94,13.42307,262407.8205,822.2540283,319.1322937,3.5822103,4,1439.1680478608512,1098.4107929349534,0.0,2023.0
Michika,Adamawa,94,13.42307,262407.8205,822.2540283,319.1322937,3.5822103,4,1439.1680478608512,1098.4107929349534,0.0,2022.0
Michika,Adamawa,94,13.42307,262407.8205,822.2540283,319.1322937,3.5822103,4,1439.1680478608512,1098.4107929349534,0.0,2021.0
Mubi North,Adamawa,77,13.23828125,292263.7052,826.133728,353.7728882,2.6346071,2,2286.207634315699,444.1272257125488,0.0,2025.0
Mubi North,Adamawa,77,13.23828125,292263.7052,826.133728,353.7728882,2.6346071,2,2286.207634315699,444.1272257125488,0.0,2024.0
Mubi North,Adamawa,77,13.23828125,292263.7052,826.133728,353.7728882,2.6346071,2,2286.207634315699,444.1272257125488,0.0,2023.0
Mubi North,Adamawa,77,13.23828125,292263.7052,826.133728,353.7728882,2.6346071,2,2286.207634315699,444.1272257125488,0.0,2022.0
Mubi North,Adamawa,77,13.23828125,292263.7052,826.133728,353.7728882,2.6346071,2,2286.207634315699,444.1272257125488,0.0,2021.0
Owan East,Edo,55,6.02352,148664.5261,1239.124878,119.9754181,3.6996047,3,2210.8809073937127,14715.823151560144,0.0,2025.0
Owan East,Edo,55,6.02352,148664.5261,1239.124878,119.9754181,3.6996047,3,2210.8809073937127,14715.823151560144,0.0,2024.0
Owan East,Edo,55,6.02352,148664.5261,1239.124878,119.9754181,3.6996047,3,2210.8809073937127,14715.823151560144,0.0,2023.0
Owan East,Edo,55,6.02352,148664.5261,1239.124878,119.9754181,3.6996047,3,2210.8809073937127,14715.823151560144,0.0,2022.0
Owan East,Edo,55,6.02352,148664.5261,1239.124878,119.9754181,3.6996047,3,2210.8809073937127,14715.823151560144,0.0,2021.0
Hong,Adamawa,99,12.98547363,304189.8986,2587.653809,117.5543289,3.2545459,9,3054.846454611259,8668.540681783716,0.0,2025.0
Hong,Adamawa,99,12.98547363,304189.8986,2587.653809,117.5543289,3.2545459,9,3054.846454611259,8668.540681783716,0.0,2024.0
Hong,Adamawa,99,12.98547363,304189.8986,2587.653809,117.5543289,3.2545459,9,3054.846454611259,8668.540681783716,0.0,2023.0
Hong,Adamawa,99,12.98547363,304189.8986,2587.653809,117.5543289,3.2545459,9,3054.846454611259,8668.540681783716,0.0,2022.0
Hong,Adamawa,99,12.98547363,304189.8986,2587.653809,117.5543289,3.2545459,9,3054.846454611259,8668.540681783716,0.0,2021.0
Nassarawa,Kano,76,8.56047799964,920829.7989,48.7177429,18901.32227,0.8253425,4,440.04036707348234,1480.1444503081275,0.0,2025.0
Nassarawa,Kano,76,8.56047799964,920829.7989,48.7177429,18901.32227,0.8253425,4,440.04036707348234,1480.1444503081275,0.0,2024.0
Nassarawa,Kano,76,8.56047799964,920829.7989,48.7177429,18901.32227,0.8253425,4,440.04036707348234,1480.1444503081275,0.0,2023.0
Nassarawa,Kano,76,8.56047799964,920829.7989,48.7177429,18901.32227,0.8253425,4,440.04036707348234,1480.1444503081275,0.0,2022.0
Nassarawa,Kano,76,8.56047799964,920829.7989,48.7177429,18901.32227,0.8253425,4,440.04036707348234,1480.1444503081275,0.0,2021.0
Sabuwa,Katsina,55,7.142571667,188185.1992,845.2597046,222.6359558,2.9226527,1,2713.726305426445,10182.485267294129,0.0,2025.0
Sabuwa,Katsina,55,7.142571667,188185.1992,845.2597046,222.6359558,2.9226527,1,2713.726305426445,10182.485267294129,0.0,2024.0
Sabuwa,Katsina,55,7.142571667,188185.1992,845.2597046,222.6359558,2.9226527,1,2713.726305426445,10182.485267294129,68.0,2023.0
Sabuwa,Katsina,55,7.142571667,188185.1992,845.2597046,222.6359558,2.9226527,1,2713.726305426445,10182.485267294129,0.0,2023.0
Sabuwa,Katsina,55,7.142571667,188185.1992,845.2597046,222.6359558,2.9226527,1,2713.726305426445,10182.485267294129,0.0,2021.0
Ohaozara,Ebonyi,71,7.835231667,120586.6698,293.7229309,410.5456543,5.8878813,0,628.7491473263002,4775.680404575537,0.0,2025.0
Ohaozara,Ebonyi,71,7.835231667,120586.6698,293.7229309,410.5456543,5.8878813,0,628.7491473263002,4775.680404575537,0.0,2024.0
Ohaozara,Ebonyi,71,7.835231667,120586.6698,293.7229309,410.5456543,5.8878813,0,628.7491473263002,4775.680404575537,0.0,2023.0
Ohaozara,Ebonyi,71,7.835231667,120586.6698,293.7229309,410.5456543,5.8878813,0,628.7491473263002,4775.680404575537,0.0,2022.0
Ohaozara,Ebonyi,71,7.835231667,120586.6698,293.7229309,410.5456543,5.8878813,0,628.7491473263002,4775.680404575537,0.0,2021.0
Kaura Namoda,Zamfara,83,6.65609,300902.7348,911.7138672,330.0407715,2.7583663,5,743.2700181790256,2057.778553562412,0.0,2025.0
Kaura Namoda,Zamfara,83,6.65609,300902.7348,911.7138672,330.0407715,2.7583663,5,743.2700181790256,2057.778553562412,0.0,2024.0
Kaura Namoda,Zamfara,83,6.65609,300902.7348,911.7138672,330.0407715,2.7583663,5,743.2700181790256,2057.778553562412,0.0,2023.0
Kaura Namoda,Zamfara,83,6.65609,300902.7348,911.7138672,330.0407715,2.7583663,5,743.2700181790256,2057.778553562412,0.0,2022.0
Kaura Namoda,Zamfara,83,6.65609,300902.7348,911.7138672,330.0407715,2.7583663,5,743.2700181790256,2057.778553562412,0.0,2021.0
Dutsi,Katsina,53,8.120301667,222340.4204,370.0497742,600.8392334,2.3837321,1,549.9251657673361,3493.969592398313,0.0,2025.0
Dutsi,Katsina,53,8.120301667,222340.4204,370.0497742,600.8392334,2.3837321,1,549.9251657673361,3493.969592398313,0.0,2024.0
Dutsi,Katsina,53,8.120301667,222340.4204,370.0497742,600.8392334,2.3837321,1,549.9251657673361,3493.969592398313,0.0,2023.0
Dutsi,Katsina,53,8.120301667,222340.4204,370.0497742,600.8392334,2.3837321,1,549.9251657673361,3493.969592398313,0.0,2022.0
Dutsi,Katsina,53,8.120301667,222340.4204,370.0497742,600.8392334,2.3837321,1,549.9251657673361,3493.969592398313,0.0,2021.0
Kabo,Kano,41,8.207114,289657.7435,349.9253235,827.7701416,1.4154636,3,941.7653046799176,5437.793964703329,0.0,2025.0
Kabo,Kano,41,8.207114,289657.7435,349.9253235,827.7701416,1.4154636,3,941.7653046799176,5437.793964703329,0.0,2024.0
Kabo,Kano,41,8.207114,289657.7435,349.9253235,827.7701416,1.4154636,3,941.7653046799176,5437.793964703329,0.0,2023.0
Kabo,Kano,41,8.207114,289657.7435,349.9253235,827.7701416,1.4154636,3,941.7653046799176,5437.793964703329,0.0,2022.0
Kabo,Kano,41,8.207114,289657.7435,349.9253235,827.7701416,1.4154636,3,941.7653046799176,5437.793964703329,0.0,2021.0
Dandume,Katsina,67,7.2343123,286217.7027,524.3156738,545.8881226,2.3408754,1,2175.043186567007,25660.68515951204,0.0,2025.0
Dandume,Katsina,67,7.2343123,286217.7027,524.3156738,545.8881226,2.3408754,1,2175.043186567007,25660.68515951204,0.0,2024.0
